9.672950506210327148e-01
5.017691254615783691e-01
-5.004497528076171875e+00
-5.360276222229003906e+00
7.799987792968750000e-01
2.291053295135498047e+00
-8.982408523559570312e+00
-2.790287494659423828e+00
1.992848873138427734e+00
-4.801608085632324219e+00
-3.243986129760742188e+00
1.534042656421661377e-01
